Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-06-29,2017,6,29,Thursday,26,2017-26,951.35,951.66,929.6,937.82,3206700,937.82,-0.02413086461717706,965.9685714285714,956.6546
2017-06-30,2017,6,30,Friday,26,2017-26,943.99,945.0,929.61,929.68,2287700,929.68,-0.008679719546251241,963.6735714285714,958.0465999999999
2017-07-03,2017,7,3,Monday,27,2017-27,933.22,934.24,915.31,919.46,1694800,919.46,-0.01099299843348267,960.0278571428572,959.2567999999999
2017-07-05,2017,7,5,Wednesday,27,2017-27,924.2,936.29,918.63,932.26,2094100,932.26,0.013921201016991569,957.4800000000001,960.3234
2017-07-06,2017,7,6,Thursday,27,2017-27,925.0,936.14,919.85,927.69,2014900,927.69,-0.004902073752329761,955.1592857142857,961.1004
2017-07-07,2017,7,7,Friday,27,2017-27,930.99,944.66,929.79,940.81,1663300,940.81,0.014142650112278332,953.887142857143,962.1338000000001
2017-07-10,2017,7,10,Monday,28,2017-28,941.95,953.13,941.95,951.0,1451500,951.0,0.010831094979697697,952.157142857143,963.325
2017-07-11,2017,7,11,Tuesday,28,2017-28,950.52,954.89,945.12,953.53,1461200,953.53,0.002660388324789764,951.0528571428571,963.9051999999999
2017-07-12,2017,7,12,Wednesday,28,2017-28,960.86,969.63,957.04,967.66,1602100,967.66,0.014818561989154766,950.2721428571429,964.602
2017-07-13,2017,7,13,Thursday,28,2017-28,970.8,978.7,964.8,968.85,1524600,968.85,0.001229773344390006,949.7171428571429,965.2372
2017-07-14,2017,7,14,Friday,28,2017-28,974.0,977.54,970.15,976.91,1079600,976.91,0.008319138939668402,949.0614285714286,965.8064000000002
2017-07-17,2017,7,17,Monday,29,2017-29,976.32,983.35,970.8,975.96,1660500,975.96,-0.0009724040064994499,949.3378571428573,966.2312000000001
2017-07-18,2017,7,18,Tuesday,29,2017-29,973.36,990.85,972.04,986.95,1413300,986.95,0.01126069714634581,952.1135714285714,966.9646
2017-07-19,2017,7,19,Wednesday,29,2017-29,990.01,995.6,987.01,992.77,1412100,992.77,0.005896962614351686,954.3821428571429,967.6461999999999
2017-07-20,2017,7,20,Thursday,29,2017-29,997.0,998.68,984.62,992.19,1418400,992.19,-0.0005842411418885973,958.2657142857144,968.3558
2017-07-21,2017,7,21,Friday,29,2017-29,989.0,995.11,984.17,993.84,1463300,993.84,0.0016630125379235583,962.8485714285715,969.1358
2017-07-24,2017,7,24,Monday,30,2017-30,994.1,1006.19,990.27,998.31,3984500,998.31,0.004497676268149675,968.4807142857143,969.9842
2017-07-25,2017,7,25,Tuesday,30,2017-30,970.7,976.73,963.8,969.03,5933600,969.03,-0.029329535247892946,971.1071428571429,970.262
2017-07-26,2017,7,26,Wednesday,30,2017-30,972.78,973.95,960.23,965.31,2221600,965.31,-0.003838923073395839,973.7942857142858,970.3838
2017-07-27,2017,7,27,Thursday,30,2017-30,969.18,969.52,937.06,952.51,3717900,952.51,-0.013259976406897023,974.6300000000001,970.1417999999999
2017-07-28,2017,7,28,Friday,30,2017-30,947.99,961.79,945.31,958.33,1813800,958.33,0.006110179698427309,975.1535714285714,970.465
2017-07-31,2017,7,31,Monday,31,2017-31,960.0,961.19,941.73,945.5,2283500,945.5,-0.013387890247667067,974.58,970.365
2017-08-01,2017,8,1,Tuesday,31,2017-31,947.81,954.49,944.96,946.56,1402600,946.56,0.0011210973649855571,973.0728571428572,970.2031999999999
2017-08-02,2017,8,2,Wednesday,31,2017-31,948.37,949.1,932.52,947.64,2039400,947.64,0.001140991688460824,971.5578571428571,969.8745999999999
2017-08-03,2017,8,3,Thursday,31,2017-31,949.1,950.0,939.44,940.3,1123900,940.3,-0.007745585604246319,968.9428571428572,969.2696000000001
2017-08-04,2017,8,4,Friday,31,2017-31,943.95,947.54,939.8,945.79,1254600,945.79,0.005838551851160778,966.7878571428571,968.6332000000001
2017-08-07,2017,8,7,Monday,32,2017-32,947.52,948.96,943.5,945.75,1445800,945.75,-4.2269455452603744e-05,963.845,967.711
2017-08-08,2017,8,8,Tuesday,32,2017-32,944.29,952.49,942.48,944.19,1505100,944.19,-0.0016494819546325479,960.375,966.7293999999998
2017-08-09,2017,8,9,Wednesday,32,2017-32,938.45,943.76,933.92,940.08,1400900,940.08,-0.004352921912893826,956.6528571428571,965.6075999999999
2017-08-10,2017,8,10,Thursday,32,2017-32,935.0,936.3,921.78,923.59,2707400,923.59,-0.017541049628330807,951.635,964.3376000000001
2017-08-11,2017,8,11,Friday,32,2017-32,923.71,933.36,921.22,930.09,1616700,930.09,0.007037754643291816,946.7621428571429,963.1736
2017-08-14,2017,8,14,Monday,33,2017-33,939.07,941.04,934.49,938.93,1150600,938.93,0.009504419534740682,944.6121428571429,962.0297999999999
2017-08-15,2017,8,15,Tuesday,33,2017-33,941.03,943.07,936.64,938.08,1106500,938.08,-0.0009052598091101594,942.6671428571428,960.7138
2017-08-16,2017,8,16,Wednesday,33,2017-33,941.25,949.9,940.04,944.27,1345300,944.27,0.006598586824831054,942.0785714285713,959.6655999999999
2017-08-17,2017,8,17,Thursday,33,2017-33,942.95,943.81,927.64,927.66,1695700,927.66,-0.017590356617447456,939.8878571428571,958.1888
2017-08-18,2017,8,18,Friday,33,2017-33,926.98,931.02,923.45,926.18,1337400,926.18,-0.0015953911040629265,938.507857142857,956.6268000000001
2017-08-21,2017,8,21,Monday,34,2017-34,925.77,928.25,918.6,920.87,1301200,920.87,-0.00573322421190825,936.6728571428572,955.6417999999999
2017-08-22,2017,8,22,Tuesday,34,2017-34,926.96,941.96,926.17,940.4,1775100,940.4,0.0212082372109319,936.1557142857143,955.2136
2017-08-23,2017,8,23,Wednesday,34,2017-34,937.0,945.43,935.24,942.58,1134500,942.58,0.0023181546354591465,936.3185714285713,954.6552
2017-08-24,2017,8,24,Thursday,34,2017-34,943.71,946.31,930.74,936.89,1294600,936.89,-0.00603662536680305,935.6828571428571,954.0344
2017-08-25,2017,8,25,Friday,34,2017-34,939.21,940.73,930.1,930.5,1187300,930.5,-0.006820453360083412,934.5935714285714,953.4408
2017-08-28,2017,8,28,Monday,35,2017-35,931.88,934.85,926.11,928.13,1049400,928.13,-0.002547012484887201,933.4464285714286,952.8309999999999
2017-08-29,2017,8,29,Tuesday,35,2017-35,919.95,938.19,919.31,935.75,1158600,935.75,0.008210051476732039,933.1371428571429,952.0415999999999
2017-08-30,2017,8,30,Wednesday,35,2017-35,935.67,945.86,934.05,943.63,1120300,943.63,0.008421057849652636,934.5685714285713,951.5344
2017-08-31,2017,8,31,Thursday,35,2017-35,946.3,957.2,946.25,955.24,1693300,955.24,0.012303535592856019,936.3649999999999,951.0674
2017-09-01,2017,9,1,Friday,35,2017-35,957.47,958.33,950.28,951.99,1042900,951.99,-0.003402286371200436,937.2978571428572,950.5748
2017-09-05,2017,9,5,Tuesday,36,2017-36,946.86,951.39,935.6,941.48,1457400,941.48,-0.01104004230447575,937.5407142857142,949.6826
2017-09-06,2017,9,6,Wednesday,36,2017-36,943.87,944.5,932.68,942.02,1391500,942.02,0.00057360652770444,937.3800000000001,949.0812
2017-09-07,2017,9,7,Thursday,36,2017-36,944.25,950.5,937.53,949.89,1116600,949.89,0.00835438202375327,938.967857142857,949.1171999999999
2017-09-08,2017,9,8,Friday,36,2017-36,949.7,950.7,940.01,941.41,999900,941.41,-0.008927393038282161,940.0557142857143,948.7252000000001
2017-09-11,2017,9,11,Monday,37,2017-37,947.2,952.68,941.0,943.29,1337400,943.29,0.0019970097369299555,941.6571428571427,948.8346
2017-09-12,2017,9,12,Tuesday,37,2017-37,946.92,948.09,937.5,946.65,1284800,946.65,0.003562050339753986,942.1035714285715,949.1740000000001
2017-09-13,2017,9,13,Wednesday,37,2017-37,945.5,952.85,944.74,950.44,1095400,950.44,0.004003568298315496,942.665,949.7936
2017-09-14,2017,9,14,Thursday,37,2017-37,946.0,948.03,938.36,940.13,1427400,940.13,-0.01084760482735403,942.8964285714286,949.951
2017-09-15,2017,9,15,Friday,37,2017-37,940.09,941.75,931.25,935.29,1994300,935.29,-0.005148252720720281,943.2385714285714,950.1030000000001
2017-09-18,2017,9,18,Monday,38,2017-38,935.01,936.86,925.4,929.75,1473700,929.75,-0.005923273163931819,943.3542857142857,949.8818000000001
2017-09-19,2017,9,19,Tuesday,38,2017-38,933.41,937.94,926.66,936.86,1242700,936.86,0.00764720123857221,943.4335714285714,949.5989999999999
2017-09-20,2017,9,20,Wednesday,38,2017-38,937.73,950.0,937.5,947.54,2004000,947.54,0.011399774611756452,943.7128571428572,949.4792
2017-09-21,2017,9,21,Thursday,38,2017-38,948.13,952.8,939.38,947.55,1370700,947.55,1.0563950711528491e-05,943.1635714285715,949.077
2017-09-22,2017,9,22,Friday,38,2017-38,942.77,950.0,940.84,943.26,1074800,943.26,-0.004527442438510221,942.54,948.5652
2017-09-25,2017,9,25,Monday,39,2017-39,939.45,939.75,924.51,934.28,1873400,934.28,-0.009520153908550877,942.0257142857142,947.7126
2017-09-26,2017,9,26,Tuesday,39,2017-39,936.69,944.08,935.12,937.43,1672700,937.43,0.0033715409514605277,941.6978571428571,946.942
2017-09-27,2017,9,27,Wednesday,39,2017-39,942.74,965.43,941.95,959.9,2334600,959.9,0.023969823788273725,942.4128571428571,946.4010000000001
2017-09-28,2017,9,28,Thursday,39,2017-39,956.25,966.18,955.55,964.81,1400900,964.81,0.005115088050475336,944.0842857142858,945.8418
2017-09-29,2017,9,29,Friday,39,2017-39,966.0,975.81,966.0,973.72,2031100,973.72,0.009234951096151134,946.2578571428572,945.4724000000001
2017-10-02,2017,10,2,Monday,40,2017-40,975.65,977.74,961.95,967.47,1539100,967.47,-0.006418683182072171,947.7449999999999,944.945
2017-10-03,2017,10,3,Tuesday,40,2017-40,967.56,972.44,962.71,972.08,1083300,972.08,0.0047650537239603,949.2907142857142,944.4204
2017-10-04,2017,10,4,Wednesday,40,2017-40,971.76,974.4,965.61,966.78,1057800,966.78,-0.005452213500731662,951.1942857142857,944.3754000000001
2017-10-05,2017,10,5,Thursday,40,2017-40,972.79,986.51,970.27,985.19,1780900,985.19,0.019042566650782522,954.7585714285715,944.773
2017-10-06,2017,10,6,Friday,40,2017-40,980.0,994.26,978.51,993.64,1553000,993.64,0.008577038120658242,959.3221428571429,945.5956
2017-10-09,2017,10,9,Monday,41,2017-41,995.0,1000.46,991.5,992.31,1295500,992.31,-0.0013385301218110657,963.2828571428571,946.2752
2017-10-10,2017,10,10,Tuesday,41,2017-41,995.3,997.47,981.11,987.8,1163400,987.8,-0.004544960523144126,966.1585714285713,947.1211999999999
2017-10-11,2017,10,11,Wednesday,41,2017-41,989.04,1007.57,987.94,1005.65,1815000,1005.65,0.018070496903908495,970.3085714285714,948.303
2017-10-12,2017,10,12,Thursday,41,2017-41,1003.84,1011.54,1001.1,1005.65,1530700,1005.65,0.0,974.765,949.4632
2017-10-13,2017,10,13,Friday,41,2017-41,1009.11,1014.76,1007.06,1007.87,1327600,1007.87,0.0022074982839268564,980.0214285714286,950.8145999999999
2017-10-16,2017,10,16,Monday,42,2017-42,1009.63,1012.0,1001.52,1009.35,1071000,1009.35,0.00146842397920377,985.1585714285715,952.0858000000001
2017-10-17,2017,10,17,Tuesday,42,2017-42,1007.44,1014.56,1006.05,1011.0,1013000,1011.0,0.0016347396383544766,988.8085714285714,953.3908
2017-10-18,2017,10,18,Wednesday,42,2017-42,1011.05,1016.31,1005.32,1012.74,1279800,1012.74,0.0017210585898863595,992.2321428571429,954.7618000000001
2017-10-19,2017,10,19,Thursday,42,2017-42,1004.75,1007.32,997.3,1001.84,1714200,1001.84,-0.010762844840741081,994.2407142857144,955.997
2017-10-20,2017,10,20,Friday,42,2017-42,1007.05,1008.65,1002.27,1005.07,1606000,1005.07,0.0032240481336007765,996.9264285714287,957.6265999999999
2017-10-23,2017,10,23,Monday,43,2017-43,1005.18,1005.79,983.1,985.54,1639300,985.54,-0.019431511391797995,997.8878571428571,958.7356
2017-10-24,2017,10,24,Tuesday,43,2017-43,986.5,989.26,977.08,988.49,1445100,988.49,0.002993295323175049,999.4385714285714,959.7268
2017-10-25,2017,10,25,Wednesday,43,2017-43,986.27,994.43,977.72,991.46,1528700,991.46,0.003004614884948964,999.8864285714286,960.7944
2017-10-26,2017,10,26,Thursday,43,2017-43,998.47,1006.51,990.47,991.42,2369800,991.42,-4.038394046423921e-05,999.7278571428571,961.7374000000001
2017-10-27,2017,10,27,Friday,43,2017-43,1030.99,1063.62,1026.85,1033.67,5184100,1033.67,0.04261570450813168,1002.6821428571429,963.8575999999999
2017-10-30,2017,10,30,Monday,44,2017-44,1029.16,1039.83,1022.33,1033.13,2340200,1033.13,-0.0005224482083652227,1005.92,965.9966000000001
2017-10-31,2017,10,31,Tuesday,44,2017-44,1033.0,1041.0,1026.3,1033.04,1516300,1033.04,-8.708083192565663e-05,1007.8764285714286,968.24
2017-11-01,2017,11,1,Wednesday,44,2017-44,1036.32,1047.86,1034.0,1042.6,2163100,1042.6,0.00925417811696172,1010.5157142857144,970.2840000000001
2017-11-02,2017,11,2,Thursday,44,2017-44,1039.99,1045.52,1028.66,1042.97,1334700,1042.97,0.000354877350711158,1013.0228571428571,972.2918
2017-11-03,2017,11,3,Friday,44,2017-44,1042.75,1050.66,1037.65,1049.99,1388500,1049.99,0.006730797365639862,1015.9257142857143,974.5538
2017-11-06,2017,11,6,Monday,45,2017-45,1049.1,1052.59,1042.0,1042.68,914700,1042.68,-0.006961910676696825,1018.1885714285714,976.7974
2017-11-07,2017,11,7,Tuesday,45,2017-45,1049.65,1053.41,1043.0,1052.39,1305200,1052.39,0.009312502817083512,1021.0207142857142,979.2826000000001
2017-11-08,2017,11,8,Wednesday,45,2017-45,1050.05,1062.69,1047.05,1058.29,1213800,1058.29,0.005606309763432682,1025.0528571428572,981.7334000000001
2017-11-09,2017,11,9,Thursday,45,2017-45,1048.0,1050.88,1035.85,1047.72,1794600,1047.72,-0.00998787475004359,1028.0992857142858,983.8152
2017-11-10,2017,11,10,Friday,45,2017-45,1043.87,1046.63,1041.22,1044.15,972100,1044.15,-0.0034073477540632613,1032.2857142857142,985.5934
2017-11-13,2017,11,13,Monday,46,2017-46,1040.8,1048.74,1039.26,1041.2,940700,1041.2,-0.0028253346484792274,1036.0507142857143,987.3776000000001
2017-11-14,2017,11,14,Tuesday,46,2017-46,1037.72,1042.3,1029.33,1041.64,1050600,1041.64,0.00042265030464827547,1039.635,989.3808
2017-11-15,2017,11,15,Wednesday,46,2017-46,1035.0,1039.63,1030.76,1036.41,905300,1036.41,-0.005020909714682165,1042.8485714285714,991.2686
2017-11-16,2017,11,16,Thursday,46,2017-46,1038.75,1051.76,1038.0,1048.47,1188400,1048.47,0.011636259902658042,1043.9057142857143,993.2402000000001
2017-11-17,2017,11,17,Friday,46,2017-46,1049.8,1051.0,1033.73,1035.89,1335600,1035.89,-0.011998394237510812,1044.1028571428571,995.1297999999999
2017-11-20,2017,11,20,Monday,47,2017-47,1036.0,1038.7,1032.68,1034.66,876300,1034.66,-0.0011873658895799055,1044.2185714285713,996.9572000000001
2017-11-21,2017,11,21,Tuesday,47,2017-47,1040.04,1050.39,1039.14,1050.3,1110300,1050.3,0.015116090437220286,1044.7685714285715,999.0301999999999
2017-11-22,2017,11,22,Wednesday,47,2017-47,1051.16,1055.43,1047.25,1051.92,726900,1051.92,0.001542411731766613,1045.4078571428572,1001.0598000000001
2017-11-24,2017,11,24,Friday,47,2017-47,1054.39,1060.07,1051.92,1056.52,824600,1056.52,0.004372932726602441,1045.8742857142859,1003.3875999999999
2017-11-27,2017,11,27,Monday,48,2017-48,1058.57,1073.04,1054.77,1072.01,1771500,1072.01,0.014661331492088037,1047.9692857142857,1006.122
2017-11-28,2017,11,28,Tuesday,48,2017-48,1073.99,1080.0,1054.54,1063.29,1821200,1063.29,-0.008134225075968726,1048.7478571428571,1008.7927999999999
2017-11-29,2017,11,29,Wednesday,48,2017-48,1056.18,1058.77,1029.65,1037.38,2793300,1037.38,-0.024367795453564378,1047.2542857142857,1010.8032
2017-11-30,2017,11,30,Thursday,48,2017-48,1039.94,1044.14,1030.07,1036.17,2254600,1036.17,-0.001166362308705482,1046.4292857142857,1012.5758000000001
2017-12-01,2017,12,1,Friday,48,2017-48,1030.41,1037.24,1016.9,1025.07,1888100,1025.07,-0.010712621660036947,1045.0664285714286,1014.1261999999999
2017-12-04,2017,12,4,Monday,49,2017-49,1027.8,1031.34,1009.22,1011.87,1938900,1011.87,-0.0128771224048283,1042.9714285714285,1015.4984
2017-12-05,2017,12,5,Tuesday,49,2017-49,1010.99,1036.68,1002.32,1019.6,1949900,1019.6,0.007639301991413161,1041.3971428571429,1017.2048
2017-12-06,2017,12,6,Wednesday,49,2017-49,1016.52,1039.58,1015.31,1032.72,1435500,1032.72,0.012867786809868997,1041.1335714285715,1019.1106
2017-12-07,2017,12,7,Thursday,49,2017-49,1036.07,1048.92,1035.36,1044.57,1543300,1044.57,0.011474529322667681,1040.855,1020.804
2017-12-08,2017,12,8,Friday,49,2017-49,1051.81,1056.42,1045.86,1049.38,1558500,1049.38,0.0046048219277590174,1041.8185714285714,1022.4953999999999
2017-12-11,2017,12,11,Monday,50,2017-50,1051.11,1056.0,1044.12,1051.97,1162700,1051.97,0.0024680914523445008,1043.055,1024.0603999999998
2017-12-12,2017,12,12,Tuesday,50,2017-50,1050.0,1062.5,1044.87,1048.77,1694100,1048.77,-0.003041865510415853,1042.9457142857143,1025.6864
2017-12-13,2017,12,13,Wednesday,50,2017-50,1052.08,1055.48,1046.58,1051.39,1384000,1051.39,0.002498159814254164,1042.907857142857,1027.2726
2017-12-14,2017,12,14,Thursday,50,2017-50,1055.49,1067.08,1053.6,1057.47,1548100,1057.47,0.00578277895926238,1042.9757142857143,1029.0864
2017-12-15,2017,12,15,Friday,50,2017-50,1063.78,1075.25,1060.09,1072.0,3188000,1072.0,0.013740370600986207,1042.9750000000001,1030.8226000000002
2017-12-18,2017,12,18,Monday,51,2017-51,1076.45,1086.49,1070.37,1085.09,1514600,1085.09,0.012210789011485534,1044.5321428571428,1032.6516000000001
2017-12-19,2017,12,19,Tuesday,51,2017-51,1083.02,1084.97,1072.27,1079.78,1317500,1079.78,-0.0048935449508311635,1047.5607142857143,1034.4009999999998
2017-12-20,2017,12,20,Wednesday,51,2017-51,1080.92,1081.23,1068.6,1073.56,1436400,1073.56,-0.005760405392175372,1050.2314285714288,1036.1162000000002
2017-12-21,2017,12,21,Thursday,51,2017-51,1075.39,1077.52,1069.0,1070.85,1282000,1070.85,-0.0025243888184164343,1053.5014285714285,1037.4202
2017-12-22,2017,12,22,Friday,51,2017-51,1070.0,1071.72,1067.64,1068.86,889400,1068.86,-0.001858327758084033,1057.5721428571428,1038.6844
2017-12-26,2017,12,26,Tuesday,52,2017-52,1068.64,1068.86,1058.64,1065.85,918800,1065.85,-0.0028160936014786087,1060.8757142857144,1039.844
2017-12-27,2017,12,27,Wednesday,52,2017-52,1066.6,1068.27,1058.38,1060.2,1116200,1060.2,-0.005300956554374792,1062.8385714285714,1040.8609999999999
2017-12-28,2017,12,28,Thursday,52,2017-52,1062.25,1064.84,1053.38,1055.95,994200,1055.95,-0.004008677792620485,1063.6514285714286,1041.76
2017-12-29,2017,12,29,Friday,52,2017-52,1055.49,1058.05,1052.7,1053.4,1180300,1053.4,-0.002414817818763737,1063.9385714285713,1042.5732
2018-01-02,2018,1,2,Tuesday,00,2018-00,1053.02,1075.98,1053.02,1073.21,1588300,1073.21,0.0188057110920008,1065.4557142857143,1044.0006
2018-01-03,2018,1,3,Wednesday,00,2018-00,1073.93,1096.1,1073.43,1091.52,1565900,1091.52,0.01706102185051961,1068.5092857142856,1045.7296000000001
2018-01-04,2018,1,4,Thursday,00,2018-00,1097.09,1104.08,1094.26,1095.76,1302600,1095.76,0.003884482335189565,1071.6785714285713,1047.9340000000002
2018-01-05,2018,1,5,Friday,00,2018-00,1103.45,1113.58,1101.8,1110.29,1512500,1110.29,0.013260229582555016,1075.4514285714286,1050.37
2018-01-08,2018,1,8,Monday,01,2018-01,1111.0,1119.16,1110.0,1114.21,1232200,1114.21,0.0035305386314281595,1078.4664285714284,1052.825
2018-01-09,2018,1,9,Tuesday,01,2018-01,1118.44,1118.44,1108.2,1112.79,1340400,1112.79,-0.0012743754990354184,1080.445,1055.2524
2018-01-10,2018,1,10,Wednesday,01,2018-01,1107.0,1112.78,1103.98,1110.14,1036700,1110.14,-0.002381423557938245,1082.6135714285715,1056.7818
2018-01-11,2018,1,11,Thursday,01,2018-01,1112.31,1114.85,1106.48,1112.05,1121200,1112.05,0.0017205344861768168,1085.362857142857,1058.3601999999998
2018-01-12,2018,1,12,Friday,01,2018-01,1110.1,1131.3,1108.01,1130.65,1929300,1130.65,0.016725843954179975,1089.6342857142859,1060.3124
2018-01-16,2018,1,16,Tuesday,02,2018-02,1140.31,1148.88,1126.66,1130.7,1823100,1130.7,4.41575701892738e-05,1094.0514285714285,1062.0744
2018-01-17,2018,1,17,Wednesday,02,2018-02,1136.36,1139.32,1123.49,1139.1,1391500,1139.1,0.007429048179719677,1099.2835714285713,1063.997
2018-01-18,2018,1,18,Thursday,02,2018-02,1139.35,1140.59,1124.46,1135.97,1374900,1135.97,-0.0027477876831684123,1104.6957142857143,1065.7166
2018-01-19,2018,1,19,Friday,02,2018-02,1138.03,1143.78,1132.5,1143.5,1527600,1143.5,0.006628722141496457,1110.9492857142857,1067.733
2018-01-22,2018,1,22,Monday,03,2018-03,1143.82,1166.88,1141.82,1164.16,1477500,1164.16,0.0180673670132816,1118.8607142857143,1069.9684
2018-01-23,2018,1,23,Tuesday,03,2018-03,1170.62,1178.51,1167.25,1176.17,1956900,1176.17,0.010316459432562208,1126.215,1072.326
2018-01-24,2018,1,24,Wednesday,03,2018-03,1184.98,1187.05,1167.4,1171.29,1856400,1171.29,-0.00414906408128124,1131.912857142857,1074.7974
2018-01-25,2018,1,25,Thursday,03,2018-03,1180.71,1185.0,1171.84,1182.14,1499200,1182.14,0.009263269748816194,1138.0828571428572,1077.5572
2018-01-26,2018,1,26,Friday,03,2018-03,1187.53,1187.56,1168.03,1187.56,2108500,1187.56,0.00458494245871921,1143.6021428571428,1080.4844
2018-01-29,2018,1,29,Monday,04,2018-04,1188.0,1198.0,1184.06,1186.48,1574700,1186.48,-0.0009094934754533268,1148.7642857142857,1083.3812
2018-01-30,2018,1,30,Tuesday,04,2018-04,1177.72,1187.93,1174.51,1177.37,1866900,1177.37,-0.0076781618750645375,1153.3771428571429,1086.2004000000002
2018-01-31,2018,1,31,Wednesday,04,2018-04,1183.81,1186.32,1172.1,1182.22,1801100,1182.22,0.004119330037330116,1158.5257142857142,1088.8754000000001
2018-02-01,2018,2,1,Thursday,04,2018-04,1175.99,1187.45,1169.36,1181.59,3675700,1181.59,-0.0005328998819380537,1163.4928571428572,1091.7894000000001
2018-02-02,2018,2,2,Friday,04,2018-04,1127.42,1131.3,1111.17,1119.2,5892100,1119.2,-0.052801747182343095,1162.675,1093.4802
2018-02-05,2018,2,5,Monday,05,2018-05,1100.61,1114.99,1056.74,1062.39,4177500,1062.39,-0.050759416549253644,1157.7957142857144,1093.7220000000002
2018-02-06,2018,2,6,Tuesday,05,2018-05,1033.98,1087.38,1030.01,1084.43,3831500,1084.43,0.02074571368198841,1153.8907142857145,1094.3722
2018-02-07,2018,2,7,Wednesday,05,2018-05,1084.97,1086.53,1054.62,1055.41,2597100,1055.41,-0.026760619029270738,1148.1364285714285,1094.35
2018-02-08,2018,2,8,Thursday,05,2018-05,1059.87,1063.93,1004.7,1007.71,3339600,1007.71,-0.04519571603666428,1138.4371428571428,1093.0639999999999
2018-02-09,2018,2,9,Friday,05,2018-05,1025.88,1051.72,997.0,1046.27,4918000,1046.27,0.038264973770043564,1130.0164285714286,1092.7236
2018-02-12,2018,2,12,Monday,06,2018-06,1056.67,1065.57,1045.49,1054.56,2812000,1054.56,0.007923422164207716,1121.33,1093.0672
2018-02-13,2018,2,13,Tuesday,06,2018-06,1050.0,1061.22,1046.92,1054.14,1579300,1054.14,-0.00039831201825779594,1112.962142857143,1093.4266
2018-02-14,2018,2,14,Wednesday,06,2018-06,1054.32,1075.47,1049.8,1072.7,2065200,1072.7,0.01760670903819861,1105.145,1094.3792
2018-02-15,2018,2,15,Thursday,06,2018-06,1083.45,1094.1,1067.23,1091.36,1869800,1091.36,0.017395390164138824,1098.2735714285714,1095.969
2018-02-16,2018,2,16,Friday,06,2018-06,1093.38,1108.31,1091.55,1095.5,1997400,1095.5,0.0037934455211896534,1091.775,1097.487
2018-02-20,2018,2,20,Tuesday,07,2018-07,1092.76,1116.29,1090.0,1103.59,1687700,1103.59,0.007384724619180716,1086.5049999999999,1098.9044000000001
2018-02-21,2018,2,21,Wednesday,07,2018-07,1109.1,1136.2,1107.51,1113.75,2074300,1113.75,0.009206348820085086,1081.6142857142856,1100.288
2018-02-22,2018,2,22,Thursday,07,2018-07,1119.17,1125.46,1105.15,1109.9,1400500,1109.9,-0.003456768202862004,1076.4935714285714,1101.4984000000002
2018-02-23,2018,2,23,Friday,07,2018-07,1118.66,1129.0,1108.44,1128.09,1264600,1128.09,0.016388810709192292,1077.1285714285716,1103.0208
2018-02-26,2018,2,26,Monday,08,2018-08,1131.86,1144.2,1129.34,1143.7,1545600,1143.7,0.013837535856647154,1082.9364285714287,1104.9194
2018-02-27,2018,2,27,Tuesday,08,2018-08,1143.7,1144.25,1116.79,1117.51,2148200,1117.51,-0.02289931146662627,1085.2992857142856,1106.2418
2018-02-28,2018,2,28,Wednesday,08,2018-08,1122.0,1127.65,1103.0,1103.92,2464600,1103.92,-0.012160934310702753,1088.7642857142857,1107.1708
2018-03-01,2018,3,1,Thursday,08,2018-08,1109.54,1111.27,1067.29,1071.41,2766900,1071.41,-0.029449605470915352,1093.314285714286,1107.1589999999999
2018-03-02,2018,3,2,Friday,08,2018-08,1057.98,1086.89,1050.11,1084.14,2508100,1084.14,0.011881520671492174,1096.0192857142858,1107.14
2018-03-05,2018,3,5,Monday,09,2018-09,1078.13,1101.18,1072.27,1094.76,1432400,1094.76,0.009795778196261207,1098.8907142857145,1107.4396000000002
2018-03-06,2018,3,6,Tuesday,09,2018-09,1102.1,1105.63,1094.5,1100.9,1169100,1100.9,0.005608548534534075,1102.2307142857142,1107.9864
2018-03-07,2018,3,7,Wednesday,09,2018-09,1092.82,1116.2,1089.91,1115.04,1537400,1115.04,0.012844049718286898,1105.2549999999999,1108.8702
2018-03-08,2018,3,8,Thursday,09,2018-09,1117.2,1131.44,1117.2,1129.38,1693100,1129.38,0.012860494079090845,1107.9707142857144,1110.0806
2018-03-09,2018,3,9,Friday,09,2018-09,1139.5,1161.0,1134.29,1160.84,2133100,1160.84,0.02785595707510713,1112.6378571428572,1111.9804
2018-03-12,2018,3,12,Monday,10,2018-10,1165.05,1178.16,1159.2,1165.93,2215300,1165.93,0.004384831708501791,1117.0907142857143,1114.095
2018-03-13,2018,3,13,Tuesday,10,2018-10,1171.83,1178.0,1134.57,1139.91,2157000,1139.91,-0.022316964425467156,1118.9592857142857,1115.7742
2018-03-14,2018,3,14,Wednesday,10,2018-10,1145.8,1159.76,1142.35,1148.89,2093500,1148.89,0.007877797544972198,1121.7442857142858,1117.684
2018-03-15,2018,3,15,Thursday,10,2018-10,1149.57,1162.5,1135.66,1150.61,1669100,1150.61,0.0014970716789206584,1123.3528571428571,1119.232
2018-03-16,2018,3,16,Friday,10,2018-10,1155.35,1156.81,1131.36,1134.42,2932800,1134.42,-0.01407074648435569,1122.69,1120.09
